latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
1.96979,-73.8135,319.45,1.83,1.33,2024-02-23,18:34:00,Aqua,MODIS,61,6.1NRT,296.09,20.38,D
1.96225,-73.86214,327.65,1.85,1.33,2024-02-23,18:34:00,Aqua,MODIS,77,6.1NRT,296.89,40.94,D
2.22067,-72.2504,311.32,1.39,1.17,2024-02-23,18:34:00,Aqua,MODIS,46,6.1NRT,291.5,8.59,D
2.20187,-72.37426,326.0,1.42,1.18,2024-02-23,18:34:00,Aqua,MODIS,79,6.1NRT,290.41,31.32,D
2.19998,-72.38673,319.05,1.42,1.18,2024-02-23,18:34:00,Aqua,MODIS,70,6.1NRT,289.43,19.47,D
2.01554,-73.59412,345.67,1.76,1.3,2024-02-23,18:34:00,Aqua,MODIS,93,6.1NRT,289.04,107.97,D
2.01315,-73.60966,367.72,1.77,1.3,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,295.34,235.54,D
1.99385,-73.73521,333.7,1.81,1.32,2024-02-23,18:34:00,Aqua,MODIS,86,6.1NRT,297.91,59.59,D
1.99141,-73.75109,344.35,1.81,1.32,2024-02-23,18:34:00,Aqua,MODIS,92,6.1NRT,299.35,102.01,D
1.98398,-73.79936,332.62,1.83,1.32,2024-02-23,18:34:00,Aqua,MODIS,85,6.1NRT,297.5,55.65,D
1.9815,-73.81547,363.9,1.83,1.33,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,298.29,213.85,D
1.9589,-73.96221,332.62,1.89,1.34,2024-02-23,18:34:00,Aqua,MODIS,85,6.1NRT,298.45,58.73,D
2.01757,-73.65807,340.14,1.78,1.31,2024-02-23,18:34:00,Aqua,MODIS,90,6.1NRT,297.88,84.1,D
2.01518,-73.67369,337.63,1.79,1.31,2024-02-23,18:34:00,Aqua,MODIS,88,6.1NRT,298.63,73.93,D
2.01278,-73.68945,325.39,1.79,1.31,2024-02-23,18:34:00,Aqua,MODIS,79,6.1NRT,298.1,35.22,D
1.97331,-73.94753,319.06,1.88,1.34,2024-02-23,18:34:00,Aqua,MODIS,67,6.1NRT,299.27,19.79,D
2.28275,-71.97742,315.64,1.33,1.14,2024-02-23,18:34:00,Aqua,MODIS,64,6.1NRT,292.8,13.12,D
2.28098,-71.98923,321.96,1.34,1.15,2024-02-23,18:34:00,Aqua,MODIS,75,6.1NRT,293.52,21.98,D
2.02679,-73.67542,370.1,1.79,1.31,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,299.68,253.42,D
2.0244,-73.69116,347.09,1.79,1.31,2024-02-23,18:34:00,Aqua,MODIS,94,6.1NRT,298.48,112.22,D
2.01959,-73.72284,327.7,1.8,1.32,2024-02-23,18:34:00,Aqua,MODIS,81,6.1NRT,297.47,39.91,D
2.01719,-73.73866,319.1,1.81,1.32,2024-02-23,18:34:00,Aqua,MODIS,68,6.1NRT,296.42,19.15,D
2.1406,-72.99764,339.67,1.58,1.24,2024-02-23,18:34:00,Aqua,MODIS,90,6.1NRT,293.95,71.47,D
2.1385,-73.01165,334.35,1.58,1.24,2024-02-23,18:34:00,Aqua,MODIS,86,6.1NRT,292.71,56.42,D
2.07084,-73.46173,342.51,1.72,1.29,2024-02-23,18:34:00,Aqua,MODIS,88,6.1NRT,297.11,84.14,D
2.06855,-73.47693,345.19,1.72,1.29,2024-02-23,18:34:00,Aqua,MODIS,93,6.1NRT,296.8,97.59,D
2.06626,-73.49219,324.73,1.73,1.29,2024-02-23,18:34:00,Aqua,MODIS,31,6.1NRT,296.54,30.94,D
2.03123,-73.72462,361.37,1.8,1.32,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,298.61,190.88,D
2.02882,-73.74058,346.45,1.81,1.32,2024-02-23,18:34:00,Aqua,MODIS,93,6.1NRT,297.19,109.59,D
2.01914,-73.80474,343.06,1.83,1.32,2024-02-23,18:34:00,Aqua,MODIS,92,6.1NRT,297.76,98.18,D
2.01672,-73.82084,356.75,1.83,1.33,2024-02-23,18:34:00,Aqua,MODIS,98,6.1NRT,299.15,169.28,D
1.85514,-74.88799,324.64,2.24,1.45,2024-02-23,18:34:00,Aqua,MODIS,79,6.1NRT,294.78,51.41,D
2.09121,-73.40347,344.85,1.7,1.28,2024-02-23,18:34:00,Aqua,MODIS,93,6.1NRT,291.88,98.88,D
2.08896,-73.4185,345.33,1.7,1.28,2024-02-23,18:34:00,Aqua,MODIS,93,6.1NRT,294.06,100.09,D
2.07768,-73.49395,360.87,1.73,1.29,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,299.58,176.04,D
2.0754,-73.50916,329.11,1.73,1.29,2024-02-23,18:34:00,Aqua,MODIS,52,6.1NRT,297.18,41.07,D
2.16667,-72.9731,314.77,1.57,1.24,2024-02-23,18:34:00,Aqua,MODIS,62,6.1NRT,294.35,12.75,D
2.15422,-73.05709,314.96,1.6,1.24,2024-02-23,18:34:00,Aqua,MODIS,62,6.1NRT,291.92,14.52,D
2.15212,-73.07123,315.97,1.6,1.25,2024-02-23,18:34:00,Aqua,MODIS,65,6.1NRT,293.16,16.43,D
2.10031,-73.42023,329.16,1.7,1.28,2024-02-23,18:34:00,Aqua,MODIS,82,6.1NRT,291.14,45.8,D
2.08683,-73.51096,334.3,1.73,1.29,2024-02-23,18:34:00,Aqua,MODIS,60,6.1NRT,298.11,54.84,D
2.06856,-73.6338,317.46,1.77,1.3,2024-02-23,18:34:00,Aqua,MODIS,18,6.1NRT,293.67,17.1,D
2.06624,-73.64938,319.3,1.78,1.31,2024-02-23,18:34:00,Aqua,MODIS,50,6.1NRT,295.53,20.84,D
2.09826,-73.51269,337.63,1.73,1.29,2024-02-23,18:34:00,Aqua,MODIS,86,6.1NRT,299.08,67.27,D
2.09602,-73.52787,333.65,1.74,1.29,2024-02-23,18:34:00,Aqua,MODIS,86,6.1NRT,298.33,57.08,D
1.91677,-74.7383,323.08,2.18,1.43,2024-02-23,18:34:00,Aqua,MODIS,77,6.1NRT,293.84,45.74,D
2.16585,-73.13148,384.63,1.62,1.25,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,296.0,338.36,D
2.16376,-73.14569,323.5,1.62,1.25,2024-02-23,18:34:00,Aqua,MODIS,76,6.1NRT,289.92,30.98,D
2.11417,-73.48397,324.06,1.72,1.29,2024-02-23,18:34:00,Aqua,MODIS,77,6.1NRT,295.5,30.95,D
2.10971,-73.51439,342.84,1.73,1.29,2024-02-23,18:34:00,Aqua,MODIS,91,6.1NRT,298.83,88.05,D
2.09164,-73.6375,326.57,1.77,1.3,2024-02-23,18:34:00,Aqua,MODIS,75,6.1NRT,294.9,36.31,D
2.02484,-74.09223,318.42,1.93,1.36,2024-02-23,18:34:00,Aqua,MODIS,42,6.1NRT,296.01,22.06,D
2.02234,-74.10918,354.26,1.93,1.36,2024-02-23,18:34:00,Aqua,MODIS,97,6.1NRT,296.4,168.54,D
2.01733,-74.14326,330.95,1.95,1.36,2024-02-23,18:34:00,Aqua,MODIS,84,6.1NRT,292.78,60.3,D
2.71726,-69.40912,316.19,1.02,1.01,2024-02-23,18:34:00,Aqua,MODIS,43,6.1NRT,300.78,7.0,D
2.28732,-72.37425,364.5,1.42,1.18,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,296.45,154.81,D
2.2855,-72.38673,312.57,1.42,1.18,2024-02-23,18:34:00,Aqua,MODIS,50,6.1NRT,294.34,7.49,D
2.13654,-73.41047,386.38,1.7,1.28,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,290.5,378.55,D
2.13436,-73.42544,353.39,1.7,1.28,2024-02-23,18:34:00,Aqua,MODIS,91,6.1NRT,286.93,137.0,D
2.11222,-73.57737,346.82,1.75,1.3,2024-02-23,18:34:00,Aqua,MODIS,94,6.1NRT,296.54,105.6,D
2.10998,-73.59274,327.67,1.76,1.3,2024-02-23,18:34:00,Aqua,MODIS,49,6.1NRT,294.5,36.43,D
2.0871,-73.74961,317.25,1.81,1.32,2024-02-23,18:34:00,Aqua,MODIS,68,6.1NRT,297.03,17.04,D
2.00662,-74.30097,315.85,2.0,1.38,2024-02-23,18:34:00,Aqua,MODIS,66,6.1NRT,291.73,18.71,D
2.76324,-69.16727,321.49,1.01,1.0,2024-02-23,18:34:00,Aqua,MODIS,54,6.1NRT,300.86,11.77,D
2.75934,-69.19394,325.53,1.01,1.0,2024-02-23,18:34:00,Aqua,MODIS,73,6.1NRT,301.8,15.02,D
2.75804,-69.20284,333.33,1.01,1.0,2024-02-23,18:34:00,Aqua,MODIS,80,6.1NRT,301.83,25.07,D
2.28481,-72.3678,341.8,1.42,1.18,2024-02-23,18:34:00,Aqua,MODIS,91,6.1NRT,296.39,66.46,D
2.28291,-72.38022,335.69,1.42,1.18,2024-02-23,18:34:00,Aqua,MODIS,87,6.1NRT,295.7,49.73,D
2.18617,-73.01149,317.63,1.58,1.24,2024-02-23,18:34:00,Aqua,MODIS,66,6.1NRT,297.25,16.72,D
2.16881,-73.12423,350.72,1.61,1.25,2024-02-23,18:34:00,Aqua,MODIS,95,6.1NRT,295.29,113.65,D
2.16664,-73.13837,355.66,1.62,1.25,2024-02-23,18:34:00,Aqua,MODIS,98,6.1NRT,294.39,137.16,D
2.1123,-73.49051,333.33,1.72,1.29,2024-02-23,18:34:00,Aqua,MODIS,85,6.1NRT,296.39,55.82,D
2.10995,-73.50571,336.95,1.73,1.29,2024-02-23,18:34:00,Aqua,MODIS,88,6.1NRT,298.6,67.61,D
2.08859,-73.64381,320.04,1.77,1.3,2024-02-23,18:34:00,Aqua,MODIS,48,6.1NRT,293.8,20.39,D
2.01813,-74.09802,340.26,1.93,1.36,2024-02-23,18:34:00,Aqua,MODIS,90,6.1NRT,296.17,91.22,D
2.0155,-74.11497,332.23,1.93,1.36,2024-02-23,18:34:00,Aqua,MODIS,62,6.1NRT,296.07,57.88,D
1.91723,-74.7453,319.53,2.18,1.43,2024-02-23,18:34:00,Aqua,MODIS,73,6.1NRT,293.65,32.55,D
2.13754,-73.40215,342.36,1.69,1.28,2024-02-23,18:34:00,Aqua,MODIS,91,6.1NRT,288.32,86.01,D
2.13525,-73.41707,384.87,1.7,1.28,2024-02-23,18:34:00,Aqua,MODIS,94,6.1NRT,290.55,362.91,D
2.10965,-73.58373,331.89,1.75,1.3,2024-02-23,18:34:00,Aqua,MODIS,74,6.1NRT,295.96,48.56,D
2.02225,-74.15092,320.9,1.95,1.36,2024-02-23,18:34:00,Aqua,MODIS,69,6.1NRT,293.04,29.08,D
2.75242,-69.36592,341.15,1.01,1.01,2024-02-23,18:34:00,Aqua,MODIS,68,6.1NRT,301.79,37.48,D
2.33713,-72.16249,316.55,1.37,1.16,2024-02-23,18:34:00,Aqua,MODIS,65,6.1NRT,295.94,14.41,D
2.33532,-72.17451,313.35,1.37,1.16,2024-02-23,18:34:00,Aqua,MODIS,57,6.1NRT,296.0,10.32,D
2.21023,-73.00085,311.74,1.58,1.24,2024-02-23,18:34:00,Aqua,MODIS,42,6.1NRT,294.71,7.45,D
2.1823,-73.18446,311.61,1.63,1.26,2024-02-23,18:34:00,Aqua,MODIS,49,6.1NRT,291.15,11.03,D
2.14887,-73.40387,333.75,1.69,1.28,2024-02-23,18:34:00,Aqua,MODIS,86,6.1NRT,289.43,55.38,D
2.14659,-73.41877,351.44,1.7,1.28,2024-02-23,18:34:00,Aqua,MODIS,90,6.1NRT,287.63,125.61,D
2.12115,-73.5855,377.07,1.75,1.3,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,298.39,301.82,D
2.1188,-73.60085,324.04,1.76,1.3,2024-02-23,18:34:00,Aqua,MODIS,55,6.1NRT,294.32,28.62,D
2.09727,-73.74172,345.61,1.8,1.32,2024-02-23,18:34:00,Aqua,MODIS,93,6.1NRT,298.21,106.79,D
2.09483,-73.75764,336.82,1.81,1.32,2024-02-23,18:34:00,Aqua,MODIS,88,6.1NRT,298.18,71.88,D
2.0924,-73.77357,314.69,1.81,1.32,2024-02-23,18:34:00,Aqua,MODIS,53,6.1NRT,297.33,11.58,D
2.01041,-74.30839,317.48,2.0,1.38,2024-02-23,18:34:00,Aqua,MODIS,69,6.1NRT,293.11,23.84,D
2.19558,-73.17186,325.49,1.62,1.25,2024-02-23,18:34:00,Aqua,MODIS,78,6.1NRT,292.01,35.12,D
2.19342,-73.18617,335.91,1.63,1.26,2024-02-23,18:34:00,Aqua,MODIS,87,6.1NRT,292.6,64.08,D
2.18027,-73.27299,319.74,1.65,1.26,2024-02-23,18:34:00,Aqua,MODIS,71,6.1NRT,295.26,24.91,D
2.14423,-73.51087,324.65,1.73,1.29,2024-02-23,18:34:00,Aqua,MODIS,69,6.1NRT,296.62,31.85,D
2.10407,-73.77534,315.33,1.81,1.32,2024-02-23,18:34:00,Aqua,MODIS,64,6.1NRT,296.83,12.82,D
2.0359,-74.22321,312.2,1.97,1.37,2024-02-23,18:34:00,Aqua,MODIS,56,6.1NRT,290.2,12.82,D
2.345,-72.25049,332.9,1.39,1.17,2024-02-23,18:34:00,Aqua,MODIS,85,6.1NRT,296.06,43.25,D
2.34318,-72.2627,335.65,1.39,1.17,2024-02-23,18:34:00,Aqua,MODIS,87,6.1NRT,297.58,49.51,D
2.15793,-73.49749,321.73,1.72,1.29,2024-02-23,18:34:00,Aqua,MODIS,46,6.1NRT,295.49,24.92,D
2.02684,-74.36491,317.52,2.02,1.39,2024-02-23,18:34:00,Aqua,MODIS,69,6.1NRT,296.07,23.41,D
2.33513,-72.38802,314.72,1.42,1.18,2024-02-23,18:34:00,Aqua,MODIS,61,6.1NRT,297.06,11.36,D
2.20737,-73.3219,318.21,1.67,1.27,2024-02-23,18:34:00,Aqua,MODIS,67,6.1NRT,293.24,19.98,D
2.20519,-73.33655,333.61,1.67,1.27,2024-02-23,18:34:00,Aqua,MODIS,86,6.1NRT,293.08,57.46,D
2.19861,-73.38086,359.58,1.68,1.28,2024-02-23,18:34:00,Aqua,MODIS,99,6.1NRT,293.31,166.68,D
2.19639,-73.39577,382.36,1.69,1.28,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,295.37,337.01,D
2.19417,-73.41069,316.42,1.69,1.28,2024-02-23,18:34:00,Aqua,MODIS,32,6.1NRT,290.45,15.69,D
2.2277,-73.33999,312.78,1.67,1.27,2024-02-23,18:34:00,Aqua,MODIS,27,6.1NRT,293.32,9.17,D
2.22553,-73.35476,313.83,1.68,1.27,2024-02-23,18:34:00,Aqua,MODIS,44,6.1NRT,291.71,10.47,D
2.0888,-74.28486,343.93,1.99,1.38,2024-02-23,18:34:00,Aqua,MODIS,92,6.1NRT,293.33,119.11,D
2.08623,-74.30231,352.82,2.0,1.38,2024-02-23,18:34:00,Aqua,MODIS,96,6.1NRT,294.82,170.0,D
1.9735,-75.15733,316.52,2.35,1.48,2024-02-23,18:34:00,Aqua,MODIS,51,6.1NRT,292.63,30.74,D
2.22633,-73.34496,317.31,1.67,1.27,2024-02-23,18:34:00,Aqua,MODIS,66,6.1NRT,292.84,17.08,D
2.07995,-74.28838,320.53,1.99,1.38,2024-02-23,18:34:00,Aqua,MODIS,74,6.1NRT,292.81,31.77,D
2.07722,-74.30584,315.3,2.0,1.38,2024-02-23,18:34:00,Aqua,MODIS,65,6.1NRT,293.86,18.86,D
2.09211,-74.29032,351.32,1.99,1.38,2024-02-23,18:34:00,Aqua,MODIS,96,6.1NRT,294.34,157.65,D
2.08941,-74.30775,330.3,2.0,1.38,2024-02-23,18:34:00,Aqua,MODIS,83,6.1NRT,294.54,59.46,D
2.88285,-69.09995,325.17,1.0,1.0,2024-02-23,18:34:00,Aqua,MODIS,58,6.1NRT,301.06,14.29,D
2.88156,-69.10882,324.81,1.0,1.0,2024-02-23,18:34:00,Aqua,MODIS,76,6.1NRT,302.42,14.03,D
2.2644,-73.24631,315.63,1.64,1.26,2024-02-23,18:34:00,Aqua,MODIS,45,6.1NRT,291.41,14.27,D
1.97305,-75.14308,313.13,2.34,1.48,2024-02-23,18:34:00,Aqua,MODIS,24,6.1NRT,292.93,21.49,D
2.27555,-73.24802,348.03,1.64,1.26,2024-02-23,18:34:00,Aqua,MODIS,94,6.1NRT,295.53,105.21,D
2.27337,-73.26247,322.72,1.65,1.26,2024-02-23,18:34:00,Aqua,MODIS,73,6.1NRT,295.85,26.67,D
2.25337,-73.39438,377.31,1.68,1.28,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,295.08,291.8,D
2.25114,-73.40913,328.41,1.69,1.28,2024-02-23,18:34:00,Aqua,MODIS,81,6.1NRT,292.89,43.58,D
2.94686,-68.78423,317.37,1.0,1.0,2024-02-23,18:34:00,Aqua,MODIS,54,6.1NRT,302.29,6.68,D
2.25118,-73.48558,360.7,1.71,1.28,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,293.82,177.04,D
2.2489,-73.50068,380.89,1.72,1.29,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,296.43,329.06,D
2.02983,-74.94615,347.94,2.25,1.45,2024-02-23,18:34:00,Aqua,MODIS,94,6.1NRT,288.71,170.97,D
1.99681,-75.16293,319.67,2.35,1.48,2024-02-23,18:34:00,Aqua,MODIS,67,6.1NRT,292.67,43.61,D
2.29571,-73.2659,316.28,1.65,1.26,2024-02-23,18:34:00,Aqua,MODIS,45,6.1NRT,295.48,13.23,D
2.25573,-73.53288,318.25,1.73,1.29,2024-02-23,18:34:00,Aqua,MODIS,69,6.1NRT,290.82,19.29,D
2.19175,-73.95915,362.23,1.87,1.34,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,296.97,214.0,D
2.18928,-73.97558,317.84,1.87,1.34,2024-02-23,18:34:00,Aqua,MODIS,69,6.1NRT,293.94,22.34,D
2.04269,-74.94812,313.26,2.25,1.45,2024-02-23,18:34:00,Aqua,MODIS,58,6.1NRT,286.96,21.32,D
2.33439,-73.08247,314.52,1.59,1.24,2024-02-23,18:34:00,Aqua,MODIS,61,6.1NRT,296.32,11.84,D
2.33232,-73.09642,318.78,1.6,1.24,2024-02-23,18:34:00,Aqua,MODIS,70,6.1NRT,296.79,19.35,D
2.31759,-73.19554,405.08,1.62,1.25,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,293.03,565.73,D
2.27394,-73.489,314.54,1.71,1.28,2024-02-23,18:34:00,Aqua,MODIS,43,6.1NRT,293.75,11.62,D
2.18625,-74.07704,324.35,1.91,1.35,2024-02-23,18:34:00,Aqua,MODIS,78,6.1NRT,294.8,39.3,D
2.18374,-74.09387,327.58,1.91,1.35,2024-02-23,18:34:00,Aqua,MODIS,81,6.1NRT,295.16,49.38,D
2.32869,-73.19728,338.62,1.62,1.25,2024-02-23,18:34:00,Aqua,MODIS,89,6.1NRT,289.68,69.56,D
2.49107,-72.16636,332.18,1.36,1.16,2024-02-23,18:34:00,Aqua,MODIS,84,6.1NRT,298.48,38.12,D
2.48931,-72.17837,332.95,1.37,1.16,2024-02-23,18:34:00,Aqua,MODIS,85,6.1NRT,298.32,38.79,D
2.3315,-73.41318,355.17,1.68,1.28,2024-02-23,18:34:00,Aqua,MODIS,0,6.1NRT,293.83,146.0,D
2.41596,-72.93188,317.58,1.55,1.23,2024-02-23,18:34:00,Aqua,MODIS,68,6.1NRT,289.79,19.22,D
2.41388,-72.94562,317.12,1.55,1.23,2024-02-23,18:34:00,Aqua,MODIS,67,6.1NRT,289.04,18.26,D
2.32462,-73.53457,313.78,1.72,1.29,2024-02-23,18:34:00,Aqua,MODIS,59,6.1NRT,295.44,12.33,D
2.31516,-73.67448,322.14,1.77,1.3,2024-02-23,18:34:00,Aqua,MODIS,75,6.1NRT,297.54,31.08,D
2.31263,-73.76991,336.57,1.8,1.31,2024-02-23,18:34:00,Aqua,MODIS,88,6.1NRT,295.91,73.85,D
2.31033,-73.78523,368.58,1.8,1.32,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,297.93,248.13,D
2.18959,-74.58688,330.8,2.09,1.41,2024-02-23,18:34:00,Aqua,MODIS,84,6.1NRT,296.52,68.3,D
2.18679,-74.6054,318.37,2.1,1.41,2024-02-23,18:34:00,Aqua,MODIS,71,6.1NRT,294.95,28.52,D
2.08675,-75.26671,312.8,2.39,1.49,2024-02-23,18:34:00,Aqua,MODIS,58,6.1NRT,290.7,29.18,D
2.38766,-73.34628,317.53,1.66,1.27,2024-02-23,18:34:00,Aqua,MODIS,68,6.1NRT,295.56,20.17,D
2.38549,-73.36085,349.87,1.67,1.27,2024-02-23,18:34:00,Aqua,MODIS,95,6.1NRT,295.66,118.84,D
2.61197,-71.90238,311.94,1.31,1.13,2024-02-23,18:34:00,Aqua,MODIS,49,6.1NRT,297.02,7.95,D
2.60315,-72.10412,322.71,1.35,1.15,2024-02-23,18:34:00,Aqua,MODIS,75,6.1NRT,299.44,16.72,D
2.42775,-73.30754,322.57,1.65,1.26,2024-02-23,18:34:00,Aqua,MODIS,75,6.1NRT,294.31,29.42,D
2.3164,-74.06912,321.74,1.9,1.35,2024-02-23,18:34:00,Aqua,MODIS,47,6.1NRT,291.73,31.16,D
2.15177,-75.19119,327.85,2.35,1.48,2024-02-23,18:34:00,Aqua,MODIS,82,6.1NRT,289.46,75.87,D
2.14897,-75.21025,310.81,2.36,1.48,2024-02-23,18:34:00,Aqua,MODIS,34,6.1NRT,289.5,20.16,D
2.87248,-70.30025,325.45,1.07,1.03,2024-02-23,18:34:00,Aqua,MODIS,78,6.1NRT,301.93,18.34,D
2.87107,-70.30972,317.72,1.07,1.03,2024-02-23,18:34:00,Aqua,MODIS,67,6.1NRT,300.77,9.72,D
2.60202,-72.09732,321.28,1.34,1.15,2024-02-23,18:34:00,Aqua,MODIS,73,6.1NRT,300.01,14.4,D
2.60021,-72.10918,316.69,1.35,1.15,2024-02-23,18:34:00,Aqua,MODIS,36,6.1NRT,299.46,7.57,D
2.61757,-72.06344,315.87,1.34,1.15,2024-02-23,18:34:00,Aqua,MODIS,63,6.1NRT,299.78,9.51,D
2.42913,-73.29815,311.46,1.65,1.26,2024-02-23,18:34:00,Aqua,MODIS,41,6.1NRT,293.45,11.26,D
2.4269,-73.31264,321.68,1.65,1.26,2024-02-23,18:34:00,Aqua,MODIS,74,6.1NRT,294.04,29.43,D
2.3122,-74.05648,322.09,1.89,1.34,2024-02-23,18:34:00,Aqua,MODIS,57,6.1NRT,288.99,36.36,D
2.30961,-74.07323,320.95,1.9,1.35,2024-02-23,18:34:00,Aqua,MODIS,70,6.1NRT,291.77,32.6,D
2.5915,-72.30482,318.43,1.39,1.17,2024-02-23,18:34:00,Aqua,MODIS,69,6.1NRT,299.18,12.92,D
2.58966,-72.31702,316.28,1.39,1.17,2024-02-23,18:34:00,Aqua,MODIS,64,6.1NRT,299.36,9.92,D
2.14851,-75.19555,329.37,2.35,1.48,2024-02-23,18:34:00,Aqua,MODIS,83,6.1NRT,290.29,83.13,D
2.65884,-71.9267,313.95,1.31,1.13,2024-02-23,18:34:00,Aqua,MODIS,58,6.1NRT,296.93,10.06,D
2.34856,-73.97781,321.9,1.86,1.33,2024-02-23,18:34:00,Aqua,MODIS,38,6.1NRT,297.3,27.74,D
2.18395,-75.05237,316.83,2.29,1.46,2024-02-23,18:34:00,Aqua,MODIS,61,6.1NRT,287.16,40.16,D
2.62308,-72.23499,330.04,1.37,1.16,2024-02-23,18:34:00,Aqua,MODIS,83,6.1NRT,299.64,31.6,D
2.5891,-72.53378,313.8,1.44,1.19,2024-02-23,18:34:00,Aqua,MODIS,54,6.1NRT,298.4,8.48,D
2.36727,-74.01413,323.7,1.87,1.34,2024-02-23,18:34:00,Aqua,MODIS,74,6.1NRT,295.78,32.67,D
2.68046,-71.98909,313.15,1.32,1.14,2024-02-23,18:34:00,Aqua,MODIS,50,6.1NRT,296.77,7.9,D
2.43379,-73.72932,310.83,1.78,1.31,2024-02-23,18:34:00,Aqua,MODIS,33,6.1NRT,289.81,9.15,D
2.37367,-74.13416,319.62,1.91,1.35,2024-02-23,18:34:00,Aqua,MODIS,68,6.1NRT,293.61,27.29,D
2.65487,-72.37735,321.23,1.4,1.17,2024-02-23,18:34:00,Aqua,MODIS,46,6.1NRT,298.85,14.26,D
2.38514,-74.22281,317.99,1.95,1.36,2024-02-23,18:34:00,Aqua,MODIS,66,6.1NRT,294.75,22.52,D
2.3886,-74.16056,317.72,1.92,1.35,2024-02-23,18:34:00,Aqua,MODIS,69,6.1NRT,292.36,23.37,D
2.79572,-71.56432,319.72,1.24,1.11,2024-02-23,18:34:00,Aqua,MODIS,70,6.1NRT,297.9,15.74,D
2.46541,-73.74057,311.59,1.78,1.31,2024-02-23,18:34:00,Aqua,MODIS,32,6.1NRT,289.45,11.98,D
2.39011,-74.23035,312.87,1.95,1.36,2024-02-23,18:34:00,Aqua,MODIS,55,6.1NRT,294.1,12.89,D
2.37152,-74.35099,313.03,1.99,1.38,2024-02-23,18:34:00,Aqua,MODIS,60,6.1NRT,295.08,13.78,D
2.43543,-74.01459,340.42,1.87,1.34,2024-02-23,18:34:00,Aqua,MODIS,90,6.1NRT,296.03,91.51,D
2.43293,-74.031,326.09,1.87,1.34,2024-02-23,18:34:00,Aqua,MODIS,80,6.1NRT,296.12,41.57,D
2.39694,-74.26633,340.96,1.96,1.37,2024-02-23,18:34:00,Aqua,MODIS,91,6.1NRT,296.01,101.9,D
2.39428,-74.28369,327.16,1.96,1.37,2024-02-23,18:34:00,Aqua,MODIS,81,6.1NRT,295.43,50.27,D
2.70361,-72.31587,325.02,1.39,1.17,2024-02-23,18:34:00,Aqua,MODIS,78,6.1NRT,298.76,22.93,D
2.70178,-72.32809,317.02,1.39,1.17,2024-02-23,18:34:00,Aqua,MODIS,60,6.1NRT,299.82,10.93,D
2.42712,-74.14909,336.22,1.91,1.35,2024-02-23,18:34:00,Aqua,MODIS,88,6.1NRT,293.75,79.33,D
2.42457,-74.1659,336.57,1.92,1.35,2024-02-23,18:34:00,Aqua,MODIS,88,6.1NRT,294.79,80.95,D
2.60773,-73.02876,320.36,1.56,1.23,2024-02-23,18:34:00,Aqua,MODIS,72,6.1NRT,295.67,22.62,D
2.60567,-73.04255,370.29,1.57,1.23,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,297.53,214.39,D
2.46354,-74.0694,316.16,1.89,1.34,2024-02-23,18:34:00,Aqua,MODIS,48,6.1NRT,295.19,17.78,D
2.46106,-74.08596,321.97,1.89,1.34,2024-02-23,18:34:00,Aqua,MODIS,70,6.1NRT,296.02,31.3,D
2.46554,-74.13763,313.47,1.91,1.35,2024-02-23,18:34:00,Aqua,MODIS,60,6.1NRT,291.82,13.49,D
2.44277,-74.29066,329.99,1.96,1.37,2024-02-23,18:34:00,Aqua,MODIS,83,6.1NRT,294.24,58.94,D
2.44018,-74.30803,315.6,1.97,1.37,2024-02-23,18:34:00,Aqua,MODIS,66,6.1NRT,292.35,19.11,D
2.50664,-73.94211,324.02,1.84,1.33,2024-02-23,18:34:00,Aqua,MODIS,73,6.1NRT,294.88,38.63,D
2.50425,-73.95831,314.51,1.85,1.33,2024-02-23,18:34:00,Aqua,MODIS,60,6.1NRT,294.85,15.64,D
2.46251,-74.24085,318.5,1.95,1.36,2024-02-23,18:34:00,Aqua,MODIS,71,6.1NRT,293.62,25.02,D
2.45996,-74.25809,316.56,1.95,1.36,2024-02-23,18:34:00,Aqua,MODIS,67,6.1NRT,294.08,19.97,D
2.50885,-74.00896,346.99,1.86,1.33,2024-02-23,18:34:00,Aqua,MODIS,94,6.1NRT,297.01,122.68,D
2.50645,-74.02535,327.26,1.87,1.34,2024-02-23,18:34:00,Aqua,MODIS,81,6.1NRT,296.38,46.78,D
